2,0.5238383,0.22468793,145342086,145343026
2,0.5255092,0.22468793,145342086,145343046
2,0.5271801,0.22468793,145342086,145343093
2,0.530522,0.22468793,145342086,145343140
2,0.53219295,0.22468793,145342086,145343159
2,0.5363703,0.22468793,145342086,145343197
2,0.5380412,0.22468793,145342086,145343216
2,0.53971213,0.22468793,145342086,145343235
2,0.5413831,0.22468793,145342086,145343263
1,0.5413831,0.22468793,145342086,145343520
0,0.07435662,0.9056865,145344453,145344453
1,0.07435662,0.9056865,145344453,145344500
0,0.09942066,0.35367545,145346820,145346820
2,0.097749725,0.35367545,145346820,145346829
2,0.09607878,0.35367545,145346820,145346839
2,0.09440785,0.35367545,145346820,145346848
2,0.088559575,0.35506243,145346820,145346886
1,0.088559575,0.35506243,145346820,145346895
0,0.07602756,0.5325936,145347800,145347800
2,0.07435662,0.5339806,145347800,145347846
1,0.07435662,0.5339806,145347800,145347855
0,0.22390535,0.926491,145349510,145349510
2,0.22390535,0.9237171,145349510,145349539
2,0.22390535,0.926491,145349510,145349567
1,0.22390535,0.926491,145349510,145349576
0,0.060153674,0.5270458,145351079,145351079
2,0.06182461,0.5270458,145351079,145351098
1,0.06182461,0.5270458,145351079,145351136
0,0.09607878,0.72676843,145352534,145352534
2,0.09357238,0.72676843,145352534,145352553
1,0.09357238,0.72676843,145352534,145352581
0,0.36927673,0.8904299,145354007,145354007
1,0.36927673,0.8904299,145354007,145354073
0,0.07602756,0.55201113,145355273,145355273
2,0.07602756,0.554785,145355273,145355329
1,0.07602756,0.554785,145355273,145355339
0,0.05012806,0.37031904,145357545,145357545
2,0.05096353,0.37309295,145357545,145357585
1,0.05096353,0.37309295,145357545,145357601
0,0.23142454,0.88349515,145359504,145359504
2,0.23226002,0.8876561,145359504,145359523
2,0.23309548,0.8904299,145359504,145359533
1,0.23309548,0.8904299,145359504,145359541
0,0.07352116,0.33980584,145361921,145361921
2,0.07435662,0.34257975,145361921,145361986
1,0.07435662,0.34257975,145361921,145361995
0,0.38347968,0.9126214,145364744,145364744
2,0.38598606,0.91123444,145364744,145364791
1,0.38598606,0.91123444,145364744,145364800
0,0.11195268,0.7128988,145366550,145366550
2,0.110281736,0.71151185,145366550,145366617
1,0.110281736,0.71151185,145366550,145366626
